Name,Pick Up Lat,Pick Up Long,Drop Off Lat,Drop Off Long
Nik73552,113.674,-8.144,114.007,-8.477
Nik73553,113.675,-8.143,114.008,-8.476
Nik73554,113.676,-8.142,114.009,-8.475
Nik73555,113.677,-8.141,114.010,-8.474
Nik73556,113.678,-8.140,114.011,-8.473
Nik73557,113.679,-8.139,114.012,-8.472
Nik73558,113.680,-8.138,114.013,-8.471
Nik73559,113.681,-8.137,114.014,-8.470
Nik73560,113.682,-8.136,114.015,-8.469
Nik73561,113.683,-8.135,114.016,-8.468
Nik73562,113.684,-8.134,114.017,-8.467
Nik73563,113.685,-8.133,114.018,-8.466
Nik73564,113.686,-8.132,114.019,-8.465
Nik73565,113.687,-8.131,114.020,-8.464
Nik73566,113.688,-8.130,114.021,-8.463
Nik73567,113.689,-8.129,114.022,-8.462
Nik73568,113.690,-8.128,114.023,-8.461
Nik73569,113.691,-8.127,114.024,-8.460
Nik73570,113.692,-8.126,114.025,-8.459
Nik73571,113.693,-8.125,114.026,-8.458
Nik73572,113.694,-8.124,114.027,-8.457
Nik73573,113.695,-8.123,114.028,-8.456
Nik73574,113.696,-8.122,114.029,-8.455
Nik73575,113.697,-8.121,114.030,-8.454
Nik73576,113.698,-8.120,114.031,-8.453
Nik73577,113.699,-8.119,114.032,-8.452
Nik73578,113.700,-8.118,114.033,-8.451
Nik73579,113.701,-8.117,114.034,-8.450
Nik73580,113.702,-8.116,114.035,-8.449
Nik73581,113.703,-8.115,114.036,-8.448
Nik73582,113.704,-8.114,114.037,-8.447
Nik73583,113.705,-8.113,114.038,-8.446
Nik73584,113.706,-8.112,114.039,-8.445
Nik73585,113.707,-8.111,114.040,-8.444
Nik73586,113.708,-8.110,114.041,-8.443
Nik73587,113.709,-8.109,114.042,-8.442
Nik73588,113.710,-8.108,114.043,-8.441
Nik73589,113.711,-8.107,114.044,-8.440
Nik73590,113.712,-8.106,114.045,-8.439
Nik73591,113.713,-8.105,114.046,-8.438
Nik73592,113.714,-8.104,114.047,-8.437
Nik73593,113.715,-8.103,114.048,-8.436
Nik73594,113.716,-8.102,114.049,-8.435
Nik73595,113.717,-8.101,114.050,-8.434
Nik73596,113.718,-8.100,114.051,-8.433
Nik73597,113.719,-8.099,114.052,-8.432
Nik73598,113.720,-8.098,114.053,-8.431
Nik73599,113.721,-8.097,114.054,-8.430
Nik73600,113.722,-8.096,114.055,-8.429
Nik73601,113.723,-8.095,114.056,-8.428
Nik73602,113.724,-8.094,114.057,-8.427
Nik73603,113.725,-8.093,114.058,-8.426
Nik73604,113.726,-8.092,114.059,-8.425
Nik73605,113.727,-8.091,114.060,-8.424
Nik73606,113.728,-8.090,114.061,-8.423
Nik73607,113.729,-8.089,114.062,-8.422
Nik73608,113.730,-8.088,114.063,-8.421
Nik73609,113.731,-8.087,114.064,-8.420
Nik73610,113.732,-8.086,114.065,-8.419
Nik73611,113.733,-8.085,114.066,-8.418
Nik73612,113.734,-8.084,114.067,-8.417
Nik73613,113.735,-8.083,114.068,-8.416
Nik73614,113.736,-8.082,114.069,-8.415
Nik73615,113.737,-8.081,114.070,-8.414
Nik73616,113.738,-8.080,114.071,-8.413
Nik73617,113.739,-8.079,114.072,-8.412
Nik73618,113.740,-8.078,114.073,-8.411
Nik73619,113.741,-8.077,114.074,-8.410
Nik73620,113.742,-8.076,114.075,-8.409
Nik73621,113.743,-8.075,114.076,-8.408
Nik73622,113.744,-8.074,114.077,-8.407
Nik73623,113.745,-8.073,114.078,-8.406
Nik73624,113.746,-8.072,114.079,-8.405
Nik73625,113.747,-8.071,114.080,-8.404
Nik73626,113.748,-8.070,114.081,-8.403
Nik73627,113.749,-8.069,114.082,-8.402
Nik73628,113.750,-8.068,114.083,-8.401
Nik73629,113.751,-8.067,114.084,-8.400
Nik73630,113.752,-8.066,114.085,-8.399
Nik73631,113.753,-8.065,114.086,-8.398
Nik73632,113.754,-8.064,114.087,-8.397
Nik73633,113.755,-8.063,114.088,-8.396
Nik73634,113.756,-8.062,114.089,-8.395
Nik73635,113.757,-8.061,114.090,-8.394
Nik73636,113.758,-8.060,114.091,-8.393
Nik73637,113.759,-8.059,114.092,-8.392
Nik73638,113.760,-8.058,114.093,-8.391
Nik73639,113.761,-8.057,114.094,-8.390
Nik73640,113.762,-8.056,114.095,-8.389
Nik73641,113.763,-8.055,114.096,-8.388
Nik73642,113.764,-8.054,114.097,-8.387
Nik73643,113.765,-8.053,114.098,-8.386
Nik73644,113.766,-8.052,114.099,-8.385
Nik73645,113.767,-8.051,114.100,-8.384
Nik73646,113.768,-8.050,114.101,-8.383
Nik73647,113.769,-8.049,114.102,-8.382
Nik73648,113.770,-8.048,114.103,-8.381
Nik73649,113.771,-8.047,114.104,-8.380
Nik73650,113.772,-8.046,114.105,-8.379
Nik73651,113.773,-8.045,114.106,-8.378
Nik73652,113.774,-8.044,114.107,-8.377
Nik73653,113.775,-8.043,114.108,-8.376
Nik73654,113.776,-8.042,114.109,-8.375
Nik73655,113.777,-8.041,114.110,-8.374
Nik73656,113.778,-8.040,114.111,-8.373
Nik73657,113.779,-8.039,114.112,-8.372
Nik73658,113.780,-8.038,114.113,-8.371
Nik73659,113.781,-8.037,114.114,-8.370
Nik73660,113.782,-8.036,114.115,-8.369
Nik73661,113.783,-8.035,114.116,-8.368
Nik73662,113.784,-8.034,114.117,-8.367
Nik73663,113.785,-8.033,114.118,-8.366
Nik73664,113.786,-8.032,114.119,-8.365
Nik73665,113.787,-8.031,114.120,-8.364
Nik73666,113.788,-8.030,114.121,-8.363
Nik73667,113.789,-8.029,114.122,-8.362
Nik73668,113.790,-8.028,114.123,-8.361
Nik73669,113.791,-8.027,114.124,-8.360
Nik73670,113.792,-8.026,114.125,-8.359
Nik73671,113.793,-8.025,114.126,-8.358
Nik73672,113.794,-8.024,114.127,-8.357
Nik73673,113.795,-8.023,114.128,-8.356
Nik73674,113.796,-8.022,114.129,-8.355
Nik73675,113.797,-8.021,114.130,-8.354
Nik73676,113.798,-8.020,114.131,-8.353
Nik73677,113.799,-8.019,114.132,-8.352
Nik73678,113.800,-8.018,114.133,-8.351
Nik73679,113.801,-8.017,114.134,-8.350
Nik73680,113.802,-8.016,114.135,-8.349
Nik73681,113.803,-8.015,114.136,-8.348
Nik73682,113.804,-8.014,114.137,-8.347
Nik73683,113.805,-8.013,114.138,-8.346
Nik73684,113.806,-8.012,114.139,-8.345
Nik73685,113.807,-8.011,114.140,-8.344
Nik73686,113.808,-8.010,114.141,-8.343
Nik73687,113.809,-8.009,114.142,-8.342
Nik73688,113.810,-8.008,114.143,-8.341
Nik73689,113.811,-8.007,114.144,-8.340
Nik73690,113.812,-8.006,114.145,-8.339
Nik73691,113.813,-8.005,114.146,-8.338
Nik73692,113.814,-8.004,114.147,-8.337
Nik73693,113.815,-8.003,114.148,-8.336
Nik73694,113.816,-8.002,114.149,-8.335
Nik73695,113.817,-8.001,114.150,-8.334
Nik73696,113.818,-8.000,114.151,-8.333
Nik73697,113.819,-7.999,114.152,-8.332
Nik73698,113.820,-7.998,114.153,-8.331
Nik73699,113.821,-7.997,114.154,-8.330
Nik73700,113.822,-7.996,114.155,-8.329
Nik73701,113.823,-7.995,114.156,-8.328
Nik73702,113.824,-7.994,114.157,-8.327
Nik73703,113.825,-7.993,114.158,-8.326
Nik73704,113.826,-7.992,114.159,-8.325
Nik73705,113.827,-7.991,114.160,-8.324
Nik73706,113.828,-7.990,114.161,-8.323
Nik73707,113.829,-7.989,114.162,-8.322
Nik73708,113.830,-7.988,114.163,-8.321
Nik73709,113.831,-7.987,114.164,-8.320
Nik73710,113.832,-7.986,114.165,-8.319
Nik73711,113.833,-7.985,114.166,-8.318
Nik73712,113.834,-7.984,114.167,-8.317
Nik73713,113.835,-7.983,114.168,-8.316
Nik73714,113.836,-7.982,114.169,-8.315
Nik73715,113.837,-7.981,114.170,-8.314
Nik73716,113.838,-7.980,114.171,-8.313
Nik73717,113.839,-7.979,114.172,-8.312
Nik73718,113.840,-7.978,114.173,-8.311
Nik73719,113.841,-7.977,114.174,-8.310
Nik73720,113.842,-7.976,114.175,-8.309
Nik73721,113.843,-7.975,114.176,-8.308
Nik73722,113.844,-7.974,114.177,-8.307
Nik73723,113.845,-7.973,114.178,-8.306
Nik73724,113.846,-7.972,114.179,-8.305
Nik73725,113.847,-7.971,114.180,-8.304
Nik73726,113.848,-7.970,114.181,-8.303
Nik73727,113.849,-7.969,114.182,-8.302
Nik73728,113.850,-7.968,114.183,-8.301
Nik73729,113.851,-7.967,114.184,-8.300
Nik73730,113.852,-7.966,114.185,-8.299
Nik73731,113.853,-7.965,114.186,-8.298
Nik73732,113.854,-7.964,114.187,-8.297
Nik73733,113.855,-7.963,114.188,-8.296
Nik73734,113.856,-7.962,114.189,-8.295
Nik73735,113.857,-7.961,114.190,-8.294
Nik73736,113.858,-7.960,114.191,-8.293
Nik73737,113.859,-7.959,114.192,-8.292
Nik73738,113.860,-7.958,114.193,-8.291
Nik73739,113.861,-7.957,114.194,-8.290
Nik73740,113.862,-7.956,114.195,-8.289
Nik73741,113.863,-7.955,114.196,-8.288
Nik73742,113.864,-7.954,114.197,-8.287
Nik73743,113.865,-7.953,114.198,-8.286
Nik73744,113.866,-7.952,114.199,-8.285
Nik73745,113.867,-7.951,114.200,-8.284
Nik73746,113.868,-7.950,114.201,-8.283
Nik73747,113.869,-7.949,114.202,-8.282
Nik73748,113.870,-7.948,114.203,-8.281
Nik73749,113.871,-7.947,114.204,-8.280
Nik73750,113.872,-7.946,114.205,-8.279
Nik73751,113.873,-7.945,114.206,-8.278
Nik73752,113.874,-7.944,114.207,-8.277
Nik73753,113.875,-7.943,114.208,-8.276
Nik73754,113.876,-7.942,114.209,-8.275
Nik73755,113.877,-7.941,114.210,-8.274
Nik73756,113.878,-7.940,114.211,-8.273
Nik73757,113.879,-7.939,114.212,-8.272
Nik73758,113.880,-7.938,114.213,-8.271
Nik73759,113.881,-7.937,114.214,-8.270
Nik73760,113.882,-7.936,114.215,-8.269
Nik73761,113.883,-7.935,114.216,-8.268
Nik73762,113.884,-7.934,114.217,-8.267
Nik73763,113.885,-7.933,114.218,-8.266
Nik73764,113.886,-7.932,114.219,-8.265
Nik73765,113.887,-7.931,114.220,-8.264
Nik73766,113.888,-7.930,114.221,-8.263
Nik73767,113.889,-7.929,114.222,-8.262
Nik73768,113.890,-7.928,114.223,-8.261
Nik73769,113.891,-7.927,114.224,-8.260
Nik73770,113.892,-7.926,114.225,-8.259
Nik73771,113.893,-7.925,114.226,-8.258
Nik73772,113.894,-7.924,114.227,-8.257
Nik73773,113.895,-7.923,114.228,-8.256
Nik73774,113.896,-7.922,114.229,-8.255
Nik73775,113.897,-7.921,114.230,-8.254
Nik73776,113.898,-7.920,114.231,-8.253
Nik73777,113.899,-7.919,114.232,-8.252
Nik73778,113.900,-7.918,114.233,-8.251
Nik73779,113.901,-7.917,114.234,-8.250
Nik73780,113.902,-7.916,114.235,-8.249
Nik73781,113.903,-7.915,114.236,-8.248
Nik73782,113.904,-7.914,114.237,-8.247
Nik73783,113.905,-7.913,114.238,-8.246
Nik73784,113.906,-7.912,114.239,-8.245
Nik73785,113.907,-7.911,114.240,-8.244
Nik73786,113.908,-7.910,114.241,-8.243
Nik73787,113.909,-7.909,114.242,-8.242
Nik73788,113.910,-7.908,114.243,-8.241
Nik73789,113.911,-7.907,114.244,-8.240
Nik73790,113.912,-7.906,114.245,-8.239
Nik73791,113.913,-7.905,114.246,-8.238
Nik73792,113.914,-7.904,114.247,-8.237
Nik73793,113.915,-7.903,114.248,-8.236
Nik73794,113.916,-7.902,114.249,-8.235
Nik73795,113.917,-7.901,114.250,-8.234
Nik73796,113.918,-7.900,114.251,-8.233
Nik73797,113.919,-7.899,114.252,-8.232
Nik73798,113.920,-7.898,114.253,-8.231
Nik73799,113.921,-7.897,114.254,-8.230
Nik73800,113.922,-7.896,114.255,-8.229
Nik73801,113.923,-7.895,114.256,-8.228
Nik73802,113.924,-7.894,114.257,-8.227
Nik73803,113.925,-7.893,114.258,-8.226
Nik73804,113.926,-7.892,114.259,-8.225
Nik73805,113.927,-7.891,114.260,-8.224
Nik73806,113.928,-7.890,114.261,-8.223
Nik73807,113.929,-7.889,114.262,-8.222
Nik73808,113.930,-7.888,114.263,-8.221
Nik73809,113.931,-7.887,114.264,-8.220
Nik73810,113.932,-7.886,114.265,-8.219
Nik73811,113.933,-7.885,114.266,-8.218
Nik73812,113.934,-7.884,114.267,-8.217
Nik73813,113.935,-7.883,114.268,-8.216
Nik73814,113.936,-7.882,114.269,-8.215
Nik73815,113.937,-7.881,114.270,-8.214
Nik73816,113.938,-7.880,114.271,-8.213
Nik73817,113.939,-7.879,114.272,-8.212
Nik73818,113.940,-7.878,114.273,-8.211
Nik73819,113.941,-7.877,114.274,-8.210
Nik73820,113.942,-7.876,114.275,-8.209
Nik73821,113.943,-7.875,114.276,-8.208
Nik73822,113.944,-7.874,114.277,-8.207
Nik73823,113.945,-7.873,114.278,-8.206
Nik73824,113.946,-7.872,114.279,-8.205
Nik73825,113.947,-7.871,114.280,-8.204
Nik73826,113.948,-7.870,114.281,-8.203
Nik73827,113.949,-7.869,114.282,-8.202
Nik73828,113.950,-7.868,114.283,-8.201
Nik73829,113.951,-7.867,114.284,-8.200
Nik73830,113.952,-7.866,114.285,-8.199
Nik73831,113.953,-7.865,114.286,-8.198
Nik73832,113.954,-7.864,114.287,-8.197
Nik73833,113.955,-7.863,114.288,-8.196
Nik73834,113.956,-7.862,114.289,-8.195
Nik73835,113.957,-7.861,114.290,-8.194
Nik73836,113.958,-7.860,114.291,-8.193
Nik73837,113.959,-7.859,114.292,-8.192
Nik73838,113.960,-7.858,114.293,-8.191
Nik73839,113.961,-7.857,114.294,-8.190
Nik73840,113.962,-7.856,114.295,-8.189
Nik73841,113.963,-7.855,114.296,-8.188
Nik73842,113.964,-7.854,114.297,-8.187
Nik73843,113.965,-7.853,114.298,-8.186
Nik73844,113.966,-7.852,114.299,-8.185
Nik73845,113.967,-7.851,114.300,-8.184
Nik73846,113.968,-7.850,114.301,-8.183
Nik73847,113.969,-7.849,114.302,-8.182
Nik73848,113.970,-7.848,114.303,-8.181
Nik73849,113.971,-7.847,114.304,-8.180
Nik73850,113.972,-7.846,114.305,-8.179
Nik73851,113.973,-7.845,114.306,-8.178
Nik73852,113.974,-7.844,114.307,-8.177
Nik73853,113.975,-7.843,114.308,-8.176
Nik73854,113.976,-7.842,114.309,-8.175
Nik73855,113.977,-7.841,114.310,-8.174
Nik73856,113.978,-7.840,114.311,-8.173
Nik73857,113.979,-7.839,114.312,-8.172
Nik73858,113.980,-7.838,114.313,-8.171
Nik73859,113.981,-7.837,114.314,-8.170
Nik73860,113.982,-7.836,114.315,-8.169
Nik73861,113.983,-7.835,114.316,-8.168
Nik73862,113.984,-7.834,114.317,-8.167
Nik73863,113.985,-7.833,114.318,-8.166
Nik73864,113.986,-7.832,114.319,-8.165
Nik73865,113.987,-7.831,114.320,-8.164
Nik73866,113.988,-7.830,114.321,-8.163
Nik73867,113.989,-7.829,114.322,-8.162
Nik73868,113.990,-7.828,114.323,-8.161
Nik73869,113.991,-7.827,114.324,-8.160
Nik73870,113.992,-7.826,114.325,-8.159
Nik73871,113.993,-7.825,114.326,-8.158
Nik73872,113.994,-7.824,114.327,-8.157
Nik73873,113.995,-7.823,114.328,-8.156
Nik73874,113.996,-7.822,114.329,-8.155
Nik73875,113.997,-7.821,114.330,-8.154
Nik73876,113.998,-7.820,114.331,-8.153
Nik73877,113.999,-7.819,114.332,-8.152
Nik73878,114.000,-7.818,114.333,-8.151
Nik73879,114.001,-7.817,114.334,-8.150
Nik73880,114.002,-7.816,114.335,-8.149
Nik73881,114.003,-7.815,114.336,-8.148
Nik73882,114.004,-7.814,114.337,-8.147
Nik73883,114.005,-7.813,114.338,-8.146
Nik73884,114.006,-7.812,114.339,-8.145
Nik73885,114.007,-7.811,114.340,-8.144
Nik73886,114.008,-7.810,114.341,-8.143
Nik73887,114.009,-7.809,114.342,-8.142
Nik73888,114.010,-7.808,114.343,-8.141
Nik73889,114.011,-7.807,114.344,-8.140
Nik73890,114.012,-7.806,114.345,-8.139
Nik73891,114.013,-7.805,114.346,-8.138
Nik73892,114.014,-7.804,114.347,-8.137
Nik73893,114.015,-7.803,114.348,-8.136
Nik73894,114.016,-7.802,114.349,-8.135
Nik73895,114.017,-7.801,114.350,-8.134
Nik73896,114.018,-7.800,114.351,-8.133
Nik73897,114.019,-7.799,114.352,-8.132
Nik73898,114.020,-7.798,114.353,-8.131
Nik73899,114.021,-7.797,114.354,-8.130
Nik73900,114.022,-7.796,114.355,-8.129
Nik73901,114.023,-7.795,114.356,-8.128
Nik73902,114.024,-7.794,114.357,-8.127
Nik73903,114.025,-7.793,114.358,-8.126
Nik73904,114.026,-7.792,114.359,-8.125
Nik73905,114.027,-7.791,114.360,-8.124
Nik73906,114.028,-7.790,114.361,-8.123
Nik73907,114.029,-7.789,114.362,-8.122
Nik73908,114.030,-7.788,114.363,-8.121
Nik73909,114.031,-7.787,114.364,-8.120
Nik73910,114.032,-7.786,114.365,-8.119
Nik73911,114.033,-7.785,114.366,-8.118
Nik73912,114.034,-7.784,114.367,-8.117
Nik73913,114.035,-7.783,114.368,-8.116
Nik73914,114.036,-7.782,114.369,-8.115
Nik73915,114.037,-7.781,114.370,-8.114
Nik73916,114.038,-7.780,114.371,-8.113
Nik73917,114.039,-7.779,114.372,-8.112
Nik73918,114.040,-7.778,114.373,-8.111
Nik73919,114.041,-7.777,114.374,-8.110
Nik73920,114.042,-7.776,114.375,-8.109
Nik73921,114.043,-7.775,114.376,-8.108
Nik73922,114.044,-7.774,114.377,-8.107
Nik73923,114.045,-7.773,114.378,-8.106
Nik73924,114.046,-7.772,114.379,-8.105
Nik73925,114.047,-7.771,114.380,-8.104
Nik73926,114.048,-7.770,114.381,-8.103
Nik73927,114.049,-7.769,114.382,-8.102
Nik73928,114.050,-7.768,114.383,-8.101
Nik73929,114.051,-7.767,114.384,-8.100
Nik73930,114.052,-7.766,114.385,-8.099
Nik73931,114.053,-7.765,114.386,-8.098
Nik73932,114.054,-7.764,114.387,-8.097
Nik73933,114.055,-7.763,114.388,-8.096
Nik73934,114.056,-7.762,114.389,-8.095
Nik73935,114.057,-7.761,114.390,-8.094
Nik73936,114.058,-7.760,114.391,-8.093
Nik73937,114.059,-7.759,114.392,-8.092
Nik73938,114.060,-7.758,114.393,-8.091
Nik73939,114.061,-7.757,114.394,-8.090
Nik73940,114.062,-7.756,114.395,-8.089
Nik73941,114.063,-7.755,114.396,-8.088
Nik73942,114.064,-7.754,114.397,-8.087
Nik73943,114.065,-7.753,114.398,-8.086
Nik73944,114.066,-7.752,114.399,-8.085
Nik73945,114.067,-7.751,114.400,-8.084
Nik73946,114.068,-7.750,114.401,-8.083
Nik73947,114.069,-7.749,114.402,-8.082
Nik73948,114.070,-7.748,114.403,-8.081
Nik73949,114.071,-7.747,114.404,-8.080
Nik73950,114.072,-7.746,114.405,-8.079
Nik73951,114.073,-7.745,114.406,-8.078
Nik73952,114.074,-7.744,114.407,-8.077
Nik73953,114.075,-7.743,114.408,-8.076
Nik73954,114.076,-7.742,114.409,-8.075
Nik73955,114.077,-7.741,114.410,-8.074
Nik73956,114.078,-7.740,114.411,-8.073
Nik73957,114.079,-7.739,114.412,-8.072
Nik73958,114.080,-7.738,114.413,-8.071
Nik73959,114.081,-7.737,114.414,-8.070
Nik73960,114.082,-7.736,114.415,-8.069
Nik73961,114.083,-7.735,114.416,-8.068
Nik73962,114.084,-7.734,114.417,-8.067
Nik73963,114.085,-7.733,114.418,-8.066
Nik73964,114.086,-7.732,114.419,-8.065
Nik73965,114.087,-7.731,114.420,-8.064
Nik73966,114.088,-7.730,114.421,-8.063
Nik73967,114.089,-7.729,114.422,-8.062
Nik73968,114.090,-7.728,114.423,-8.061
Nik73969,114.091,-7.727,114.424,-8.060
Nik73970,114.092,-7.726,114.425,-8.059
Nik73971,114.093,-7.725,114.426,-8.058
Nik73972,114.094,-7.724,114.427,-8.057
Nik73973,114.095,-7.723,114.428,-8.056
Nik73974,114.096,-7.722,114.429,-8.055
Nik73975,114.097,-7.721,114.430,-8.054
Nik73976,114.098,-7.720,114.431,-8.053
Nik73977,114.099,-7.719,114.432,-8.052
Nik73978,114.100,-7.718,114.433,-8.051
Nik73979,114.101,-7.717,114.434,-8.050
Nik73980,114.102,-7.716,114.435,-8.049
Nik73981,114.103,-7.715,114.436,-8.048
Nik73982,114.104,-7.714,114.437,-8.047
Nik73983,114.105,-7.713,114.438,-8.046
Nik73984,114.106,-7.712,114.439,-8.045
Nik73985,114.107,-7.711,114.440,-8.044
Nik73986,114.108,-7.710,114.441,-8.043
Nik73987,114.109,-7.709,114.442,-8.042
Nik73988,114.110,-7.708,114.443,-8.041
Nik73989,114.111,-7.707,114.444,-8.040
Nik73990,114.112,-7.706,114.445,-8.039
Nik73991,114.113,-7.705,114.446,-8.038
Nik73992,114.114,-7.704,114.447,-8.037
Nik73993,114.115,-7.703,114.448,-8.036
Nik73994,114.116,-7.702,114.449,-8.035
Nik73995,114.117,-7.701,114.450,-8.034
Nik73996,114.118,-7.700,114.451,-8.033
Nik73997,114.119,-7.699,114.452,-8.032
Nik73998,114.120,-7.698,114.453,-8.031
Nik73999,114.121,-7.697,114.454,-8.030
Nik74000,114.122,-7.696,114.455,-8.029
Nik74001,114.123,-7.695,114.456,-8.028
Nik74002,114.124,-7.694,114.457,-8.027
Nik74003,114.125,-7.693,114.458,-8.026
Nik74004,114.126,-7.692,114.459,-8.025
Nik74005,114.127,-7.691,114.460,-8.024
Nik74006,114.128,-7.690,114.461,-8.023
Nik74007,114.129,-7.689,114.462,-8.022
Nik74008,114.130,-7.688,114.463,-8.021
Nik74009,114.131,-7.687,114.464,-8.020
Nik74010,114.132,-7.686,114.465,-8.019
Nik74011,114.133,-7.685,114.466,-8.018
Nik74012,114.134,-7.684,114.467,-8.017
Nik74013,114.135,-7.683,114.468,-8.016
Nik74014,114.136,-7.682,114.469,-8.015
Nik74015,114.137,-7.681,114.470,-8.014
Nik74016,114.138,-7.680,114.471,-8.013
Nik74017,114.139,-7.679,114.472,-8.012
Nik74018,114.140,-7.678,114.473,-8.011
Nik74019,114.141,-7.677,114.474,-8.010
Nik74020,114.142,-7.676,114.475,-8.009
Nik74021,114.143,-7.675,114.476,-8.008
Nik74022,114.144,-7.674,114.477,-8.007
Nik74023,114.145,-7.673,114.478,-8.006
Nik74024,114.146,-7.672,114.479,-8.005
Nik74025,114.147,-7.671,114.480,-8.004
Nik74026,114.148,-7.670,114.481,-8.003
Nik74027,114.149,-7.669,114.482,-8.002
Nik74028,114.150,-7.668,114.483,-8.001
Nik74029,114.151,-7.667,114.484,-8.000
Nik74030,114.152,-7.666,114.485,-7.999
Nik74031,114.153,-7.665,114.486,-7.998
Nik74032,114.154,-7.664,114.487,-7.997
Nik74033,114.155,-7.663,114.488,-7.996
Nik74034,114.156,-7.662,114.489,-7.995
Nik74035,114.157,-7.661,114.490,-7.994
Nik74036,114.158,-7.660,114.491,-7.993
Nik74037,114.159,-7.659,114.492,-7.992
Nik74038,114.160,-7.658,114.493,-7.991
Nik74039,114.161,-7.657,114.494,-7.990
Nik74040,114.162,-7.656,114.495,-7.989
Nik74041,114.163,-7.655,114.496,-7.988
Nik74042,114.164,-7.654,114.497,-7.987
Nik74043,114.165,-7.653,114.498,-7.986
Nik74044,114.166,-7.652,114.499,-7.985
Nik74045,114.167,-7.651,114.500,-7.984
Nik74046,114.168,-7.650,114.501,-7.983
Nik74047,114.169,-7.649,114.502,-7.982
Nik74048,114.170,-7.648,114.503,-7.981
Nik74049,114.171,-7.647,114.504,-7.980
Nik74050,114.172,-7.646,114.505,-7.979
Nik74051,114.173,-7.645,114.506,-7.978
Nik74052,114.174,-7.644,114.507,-7.977
Nik74053,114.175,-7.643,114.508,-7.976
Nik74054,114.176,-7.642,114.509,-7.975
Nik74055,114.177,-7.641,114.510,-7.974
Nik74056,114.178,-7.640,114.511,-7.973
Nik74057,114.179,-7.639,114.512,-7.972
Nik74058,114.180,-7.638,114.513,-7.971
Nik74059,114.181,-7.637,114.514,-7.970
Nik74060,114.182,-7.636,114.515,-7.969
Nik74061,114.183,-7.635,114.516,-7.968
Nik74062,114.184,-7.634,114.517,-7.967
Nik74063,114.185,-7.633,114.518,-7.966
Nik74064,114.186,-7.632,114.519,-7.965
Nik74065,114.187,-7.631,114.520,-7.964
Nik74066,114.188,-7.630,114.521,-7.963
Nik74067,114.189,-7.629,114.522,-7.962
Nik74068,114.190,-7.628,114.523,-7.961
Nik74069,114.191,-7.627,114.524,-7.960
Nik74070,114.192,-7.626,114.525,-7.959
Nik74071,114.193,-7.625,114.526,-7.958
Nik74072,114.194,-7.624,114.527,-7.957
Nik74073,114.195,-7.623,114.528,-7.956
Nik74074,114.196,-7.622,114.529,-7.955
Nik74075,114.197,-7.621,114.530,-7.954
Nik74076,114.198,-7.620,114.531,-7.953
Nik74077,114.199,-7.619,114.532,-7.952
Nik74078,114.200,-7.618,114.533,-7.951
Nik74079,114.201,-7.617,114.534,-7.950
Nik74080,114.202,-7.616,114.535,-7.949
Nik74081,114.203,-7.615,114.536,-7.948
Nik74082,114.204,-7.614,114.537,-7.947
Nik74083,114.205,-7.613,114.538,-7.946
Nik74084,114.206,-7.612,114.539,-7.945
Nik74085,114.207,-7.611,114.540,-7.944
Nik74086,114.208,-7.610,114.541,-7.943
Nik74087,114.209,-7.609,114.542,-7.942
Nik74088,114.210,-7.608,114.543,-7.941
Nik74089,114.211,-7.607,114.544,-7.940
Nik74090,114.212,-7.606,114.545,-7.939
Nik74091,114.213,-7.605,114.546,-7.938
Nik74092,114.214,-7.604,114.547,-7.937
Nik74093,114.215,-7.603,114.548,-7.936
Nik74094,114.216,-7.602,114.549,-7.935
Nik74095,114.217,-7.601,114.550,-7.934
Nik74096,114.218,-7.600,114.551,-7.933
Nik74097,114.219,-7.599,114.552,-7.932
Nik74098,114.220,-7.598,114.553,-7.931
Nik74099,114.221,-7.597,114.554,-7.930
Nik74100,114.222,-7.596,114.555,-7.929
Nik74101,114.223,-7.595,114.556,-7.928
Nik74102,114.224,-7.594,114.557,-7.927
Nik74103,114.225,-7.593,114.558,-7.926
Nik74104,114.226,-7.592,114.559,-7.925
Nik74105,114.227,-7.591,114.560,-7.924
Nik74106,114.228,-7.590,114.561,-7.923
Nik74107,114.229,-7.589,114.562,-7.922
Nik74108,114.230,-7.588,114.563,-7.921
Nik74109,114.231,-7.587,114.564,-7.920
Nik74110,114.232,-7.586,114.565,-7.919
Nik74111,114.233,-7.585,114.566,-7.918
Nik74112,114.234,-7.584,114.567,-7.917
Nik74113,114.235,-7.583,114.568,-7.916
Nik74114,114.236,-7.582,114.569,-7.915
Nik74115,114.237,-7.581,114.570,-7.914
Nik74116,114.238,-7.580,114.571,-7.913
Nik74117,114.239,-7.579,114.572,-7.912
Nik74118,114.240,-7.578,114.573,-7.911
Nik74119,114.241,-7.577,114.574,-7.910
Nik74120,114.242,-7.576,114.575,-7.909
Nik74121,114.243,-7.575,114.576,-7.908
Nik74122,114.244,-7.574,114.577,-7.907
Nik74123,114.245,-7.573,114.578,-7.906
Nik74124,114.246,-7.572,114.579,-7.905
